epoch,train_loss,train_acc,lr,margin_scale
1,5.246599797544809,0.05244252873563218,9.999999999999999e-05,0.2
2,3.321261880041539,0.34626436781609193,0.00019999999999999998,0.4
3,1.9827734656717586,0.5811781609195402,0.0003,0.6
4,1.2935264507929485,0.7313218390804598,0.0002998751699016874,0.8
5,0.8804871861276955,0.8081896551724138,0.00029950088737412895,1.0
6,0.391371951706108,0.9094827586206896,0.00029887777537365414,1.0
7,0.260552363149051,0.9475574712643678,0.0002980068710086933,1.0
8,0.27031403011374777,0.9454022988505747,0.0002968896238136131,1.0
9,0.13923990307911033,0.9698275862068966,0.00029552789333610964,1.0
10,0.11374722671662939,0.9770114942528736,0.0002939239460421746,1.0
11,0.09898519101713238,0.9777298850574713,0.0002920804515437865,1.0
12,0.13751664066194802,0.9705459770114943,0.000290000478155605,1.0
13,0.1364661656405734,0.9734195402298851,0.00028768748778806386,1.0
14,0.12373643726024819,0.9791666666666666,0.0002851453301853628,1.0
15,0.0600951179519467,0.9834770114942529,0.00028237823651794814,1.0
16,0.052353496904131665,0.9834770114942529,0.00027939081234014705,1.0
17,0.060642527951591314,0.9841954022988506,0.0002761880299246772,1.0
18,0.05254248708443737,0.9877873563218391,0.000272775219986789,1.0
19,0.12920265901170072,0.9791666666666666,0.00026915806281181686,1.0
20,0.04758833081932503,0.985632183908046,0.0002653425788009043,1.0
21,0.0462262866451223,0.9863505747126436,0.0002613351184506405,1.0
22,0.03849578833999647,0.9877873563218391,0.0002571423517832855,1.0
23,0.03639527199383097,0.9913793103448276,0.0002527712572451766,1.0
24,0.029256120168914396,0.992816091954023,0.00024822911009179276,1.0
25,0.024029599454510827,0.9935344827586207,0.00024352347027881003,1.0
26,0.007781860999356227,0.9985632183908046,0.0002386621698793015,1.0
27,0.0030494756600551905,1.0,0.0002336533000480244,1.0
28,0.0071555388189488275,0.9971264367816092,0.0002285051975544918,1.0
29,0.004879628155573175,0.9985632183908046,0.00022322643090724216,1.0
30,0.004505404003563969,0.9992816091954023,0.00021782578609240284,1.0
31,0.006277305471453944,0.9985632183908046,0.00021231225195028297,1.0
32,0.009404266613733623,0.9971264367816092,0.00020669500521433597,1.0
33,0.008449880722053778,0.9978448275862069,0.00020098339523739247,1.0
34,0.005188661230053624,0.9985632183908046,0.00019518692843058512,1.0
35,0.01583347363456356,0.9971264367816092,0.0001893152524408653,1.0
36,0.010224452269017354,0.9964080459770115,0.00018337814009344714,1.0
37,0.010602045151265874,0.9978448275862069,0.00017738547312590424,1.0
38,0.009519686943840706,0.9971264367816092,0.00017134722574099276,1.0
39,0.003144890212469959,0.9992816091954023,0.00016527344800557533,1.0
40,0.003941695078078058,0.9992816091954023,0.00015917424912327641,1.0
41,0.006545360995611797,0.9992816091954023,0.00015305978060871082,1.0
42,0.006383600860202535,0.9992816091954023,0.00014694021939128923,1.0
43,0.015104589403082413,0.9964080459770115,0.0001408257508767236,1.0
44,0.009085296458516526,0.9971264367816092,0.00013472655199442472,1.0
45,0.00991220322595481,0.9985632183908046,0.00012865277425900724,1.0
46,0.005662473991791579,0.9985632183908046,0.00012261452687409576,1.0
47,0.0013876353101483707,1.0,0.00011662185990655284,1.0
48,0.0032219445873480075,0.9985632183908046,0.00011068474755913471,1.0
49,0.0015642111431860804,1.0,0.00010481307156941489,1.0
50,0.004890485813214989,0.9992816091954023,9.901660476260751e-05,1.0
51,0.001157412090708084,1.0,9.330499478566403e-05,1.0
52,0.0021007513003852003,0.9992816091954023,8.768774804971705e-05,1.0
53,0.0008800192675874408,1.0,8.217421390759716e-05,1.0
54,0.0009548304811248492,1.0,7.677356909275784e-05,1.0
55,0.001026309182969104,1.0,7.149480244550821e-05,1.0
56,0.0005633182276372166,1.0,6.63466999519756e-05,1.0
57,0.0008070585525316326,1.0,6.133783012069853e-05,1.0
58,0.0007027541959642207,1.0,5.6476529721189974e-05,1.0
59,0.0008448155960817447,1.0,5.1770889908207245e-05,1.0
60,0.0008043206387852458,1.0,4.7228742754823374e-05,1.0
61,0.0005411368054765994,1.0,4.2857648216714456e-05,1.0
62,0.0007360341005969321,1.0,3.8664881549359506e-05,1.0
63,0.0006331805860350743,1.0,3.465742119909569e-05,1.0
64,0.0006565325157502773,1.0,3.0841937188183096e-05,1.0
65,0.0005494060232999852,1.0,2.7224780013210962e-05,1.0
66,0.000566539442602909,1.0,2.38119700753228e-05,1.0
67,0.0005201203243448345,1.0,2.0609187659852876e-05,1.0
68,0.0006549762058119964,1.0,1.7621763482051827e-05,1.0
69,0.00047786683165307705,1.0,1.4854669814637143e-05,1.0
70,0.0006052553476417844,1.0,1.2312512211936104e-05,1.0
71,0.0008789469316018339,1.0,9.999521844394987e-06,1.0
72,0.0004437957972625335,1.0,7.919548456213515e-06,1.0
73,0.0004692318833877343,1.0,6.076053957825411e-06,1.0
74,0.0004935271334807634,1.0,4.47210666389034e-06,1.0
75,0.0005368386775298023,1.0,3.110376186386848e-06,1.0
76,0.0007319055128328759,1.0,1.9931289913066694e-06,1.0
77,0.0008287180396433834,1.0,1.1222246263458467e-06,1.0
78,0.0012270505399571668,1.0,4.991126258710176e-07,1.0
79,0.0005639985223145535,1.0,1.2483009831256717e-07,1.0
80,0.000492844736637098,1.0,0.0,1.0
