epoch,train_loss,train_acc,lr,margin_scale
1,4.964305706898599,0.07664756446991404,9.999999999999999e-05,0.2
2,3.2041170508267203,0.3681948424068768,0.00019999999999999998,0.4
3,1.9279740041169875,0.5787965616045845,0.0003,0.6
4,1.3396277038279099,0.7113180515759312,0.0002998751699016874,0.8
5,0.8188861043200452,0.8259312320916905,0.00029950088737412895,1.0
6,0.3482643949097412,0.9140401146131805,0.00029887777537365414,1.0
7,0.2849349850057531,0.9326647564469914,0.0002980068710086933,1.0
8,0.18605173752779264,0.9634670487106017,0.0002968896238136131,1.0
9,0.11807863326759256,0.9699140401146131,0.00029552789333610964,1.0
10,0.06191319883680958,0.9842406876790831,0.0002939239460421746,1.0
11,0.06703863375657439,0.9878223495702005,0.0002920804515437865,1.0
12,0.05437746307783277,0.9878223495702005,0.000290000478155605,1.0
13,0.06564634073963309,0.9828080229226361,0.00028768748778806386,1.0
14,0.09346016391812902,0.9742120343839542,0.0002851453301853628,1.0
15,0.10425268110410874,0.9756446991404012,0.00028237823651794814,1.0
16,0.14404786989775975,0.9663323782234957,0.00027939081234014705,1.0
17,0.18403771602919586,0.9570200573065902,0.0002761880299246772,1.0
18,0.08404566864229547,0.9820916905444126,0.000272775219986789,1.0
19,0.07826999451612845,0.9792263610315186,0.00026915806281181686,1.0
20,0.041451337373679384,0.9885386819484241,0.0002653425788009043,1.0
21,0.05784969422752758,0.9871060171919771,0.0002613351184506405,1.0
22,0.028283031953546756,0.9935530085959885,0.0002571423517832855,1.0
23,0.09137315690826976,0.9813753581661891,0.0002527712572451766,1.0
24,0.05922184934183144,0.9856733524355301,0.00024822911009179276,1.0
25,0.0451554770536059,0.9856733524355301,0.00024352347027881003,1.0
26,0.021632199162313112,0.9906876790830945,0.0002386621698793015,1.0
27,0.03268703138375692,0.9899713467048711,0.0002336533000480244,1.0
28,0.016901441041865844,0.995702005730659,0.0002285051975544918,1.0
29,0.014470979301819316,0.9949856733524355,0.00022322643090724216,1.0
30,0.02915054393323795,0.9928366762177651,0.00021782578609240284,1.0
31,0.0340259806106246,0.9914040114613181,0.00021231225195028297,1.0
32,0.02842766454277886,0.9921203438395415,0.00020669500521433597,1.0
33,0.007270732452228324,0.998567335243553,0.00020098339523739247,1.0
34,0.00664087566733894,0.998567335243553,0.00019518692843058512,1.0
35,0.014770678991056914,0.9964183381088825,0.0001893152524408653,1.0
36,0.013405340615617255,0.9964183381088825,0.00018337814009344714,1.0
37,0.00605155528225485,0.9978510028653295,0.00017738547312590424,1.0
38,0.004360235855750537,0.998567335243553,0.00017134722574099276,1.0
39,0.005514848035997724,0.998567335243553,0.00016527344800557533,1.0
40,0.0018889124763403675,1.0,0.00015917424912327641,1.0
41,0.0011461897200122902,1.0,0.00015305978060871082,1.0
42,0.0009195450513242053,1.0,0.00014694021939128923,1.0
43,0.0061239399166676325,0.998567335243553,0.0001408257508767236,1.0
44,0.010242125813990702,0.997134670487106,0.00013472655199442472,1.0
45,0.00310184025201669,0.9992836676217765,0.00012865277425900724,1.0
46,0.0009151030002284614,1.0,0.00012261452687409576,1.0
47,0.0017758687535490317,1.0,0.00011662185990655284,1.0
48,0.0009120691595679111,1.0,0.00011068474755913471,1.0
49,0.0014936465214281463,0.9992836676217765,0.00010481307156941489,1.0
50,0.0009235866950894238,1.0,9.901660476260751e-05,1.0
51,0.0007937769415550851,1.0,9.330499478566403e-05,1.0
52,0.0007602486397169082,1.0,8.768774804971705e-05,1.0
53,0.000524656140288194,1.0,8.217421390759716e-05,1.0
54,0.0008615277901713478,1.0,7.677356909275784e-05,1.0
55,0.0006784437475112243,1.0,7.149480244550821e-05,1.0
56,0.0005240825034563234,1.0,6.63466999519756e-05,1.0
57,0.0004512697430247478,1.0,6.133783012069853e-05,1.0
58,0.0006420261746627362,1.0,5.6476529721189974e-05,1.0
59,0.00042199660566259164,1.0,5.1770889908207245e-05,1.0
60,0.0006036696949557409,1.0,4.7228742754823374e-05,1.0
61,0.0005575735894175924,1.0,4.2857648216714456e-05,1.0
62,0.0007524470942772733,1.0,3.8664881549359506e-05,1.0
63,0.00041922184763433555,1.0,3.465742119909569e-05,1.0
64,0.00040305924803995255,1.0,3.0841937188183096e-05,1.0
65,0.0006115368055713425,1.0,2.7224780013210962e-05,1.0
66,0.0008654665474761224,1.0,2.38119700753228e-05,1.0
67,0.0003958602281945109,1.0,2.0609187659852876e-05,1.0
68,0.0005739665023827749,1.0,1.7621763482051827e-05,1.0
69,0.00039094632795350065,1.0,1.4854669814637143e-05,1.0
70,0.0005854269893096765,1.0,1.2312512211936104e-05,1.0
71,0.001262131207629259,0.9992836676217765,9.999521844394987e-06,1.0
72,0.0003620449656735369,1.0,7.919548456213515e-06,1.0
73,0.0007169630602309027,1.0,6.076053957825411e-06,1.0
74,0.0008175738885022038,1.0,4.47210666389034e-06,1.0
75,0.00038277637388591884,1.0,3.110376186386848e-06,1.0
76,0.000424935492782995,1.0,1.9931289913066694e-06,1.0
77,0.0004038415472443485,1.0,1.1222246263458467e-06,1.0
78,0.0004256137394557112,1.0,4.991126258710176e-07,1.0
79,0.00043901831630809517,1.0,1.2483009831256717e-07,1.0
80,0.0004127455235993954,1.0,0.0,1.0
